r,trial,input_variance,key_noise_variance,dense_zero_padded_avg_variance,compact_omitted_zero_avg_variance,compact_over_dense,status
2,40,1.000000,0.010000,9.696666666667,9.690000000000,0.999312478515,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,41,1.000000,0.010000,12.363333333333,12.356666666667,0.999460771097,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,42,1.000000,0.010000,9.030000000000,9.023333333333,0.999261720192,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,43,1.000000,0.010000,10.696666666667,10.690000000000,0.999376752883,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,44,1.000000,0.010000,13.363333333333,13.356666666667,0.999501122474,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,45,1.000000,0.010000,9.696666666667,9.690000000000,0.999312478515,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,46,1.000000,0.010000,17.696666666667,17.690000000000,0.999623281221,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,47,1.000000,0.010000,13.363333333333,13.356666666667,0.999501122474,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,48,1.000000,0.010000,7.030000000000,7.023333333333,0.999051683262,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,49,1.000000,0.010000,12.363333333333,12.356666666667,0.999460771097,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,50,1.000000,0.010000,13.363333333333,13.356666666667,0.999501122474,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,51,1.000000,0.010000,11.363333333333,11.356666666667,0.999413317688,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,52,1.000000,0.010000,11.696666666667,11.690000000000,0.999430037048,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,53,1.000000,0.010000,14.030000000000,14.023333333333,0.999524827750,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,54,1.000000,0.010000,8.696666666667,8.690000000000,0.999233422767,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,55,1.000000,0.010000,15.696666666667,15.690000000000,0.999575281376,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,56,1.000000,0.010000,8.696666666667,8.690000000000,0.999233422767,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,57,1.000000,0.010000,7.030000000000,7.023333333333,0.999051683262,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,58,1.000000,0.010000,13.363333333333,13.356666666667,0.999501122474,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,59,1.000000,0.010000,12.363333333333,12.356666666667,0.999460771097,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,60,1.000000,0.010000,8.696666666667,8.690000000000,0.999233422767,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,61,1.000000,0.010000,12.363333333333,12.356666666667,0.999460771097,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,62,1.000000,0.010000,10.696666666667,10.690000000000,0.999376752883,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
2,63,1.000000,0.010000,8.030000000000,8.023333333333,0.999169779992,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,0,1.000000,0.010000,14.250000000000,14.226000000000,0.998315789474,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,1,1.000000,0.010000,11.450000000000,11.426000000000,0.997903930131,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,2,1.000000,0.010000,11.650000000000,11.626000000000,0.997939914163,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,3,1.000000,0.010000,14.250000000000,14.226000000000,0.998315789474,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,4,1.000000,0.010000,10.450000000000,10.426000000000,0.997703349282,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,5,1.000000,0.010000,14.050000000000,14.026000000000,0.998291814947,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,6,1.000000,0.010000,11.650000000000,11.626000000000,0.997939914163,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,7,1.000000,0.010000,8.450000000000,8.426000000000,0.997159763314,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,8,1.000000,0.010000,13.650000000000,13.626000000000,0.998241758242,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,9,1.000000,0.010000,15.850000000000,15.826000000000,0.998485804416,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,10,1.000000,0.010000,8.250000000000,8.226000000000,0.997090909091,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,11,1.000000,0.010000,12.850000000000,12.826000000000,0.998132295720,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,12,1.000000,0.010000,17.250000000000,17.226000000000,0.998608695652,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,13,1.000000,0.010000,9.850000000000,9.826000000000,0.997563451777,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,14,1.000000,0.010000,12.850000000000,12.826000000000,0.998132295720,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,15,1.000000,0.010000,9.850000000000,9.826000000000,0.997563451777,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,16,1.000000,0.010000,17.650000000000,17.626000000000,0.998640226629,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,17,1.000000,0.010000,15.250000000000,15.226000000000,0.998426229508,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,18,1.000000,0.010000,14.050000000000,14.026000000000,0.998291814947,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,19,1.000000,0.010000,9.850000000000,9.826000000000,0.997563451777,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,20,1.000000,0.010000,14.650000000000,14.626000000000,0.998361774744,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,21,1.000000,0.010000,7.250000000000,7.226000000000,0.996689655172,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,22,1.000000,0.010000,13.050000000000,13.026000000000,0.998160919540,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,23,1.000000,0.010000,12.050000000000,12.026000000000,0.998008298755,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,24,1.000000,0.010000,10.850000000000,10.826000000000,0.997788018433,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,25,1.000000,0.010000,13.650000000000,13.626000000000,0.998241758242,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,26,1.000000,0.010000,12.250000000000,12.226000000000,0.998040816327,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,27,1.000000,0.010000,12.050000000000,12.026000000000,0.998008298755,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,28,1.000000,0.010000,13.050000000000,13.026000000000,0.998160919540,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,29,1.000000,0.010000,11.850000000000,11.826000000000,0.997974683544,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,30,1.000000,0.010000,11.450000000000,11.426000000000,0.997903930131,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,31,1.000000,0.010000,11.850000000000,11.826000000000,0.997974683544,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,32,1.000000,0.010000,15.050000000000,15.026000000000,0.998405315615,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,33,1.000000,0.010000,12.050000000000,12.026000000000,0.998008298755,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,34,1.000000,0.010000,12.650000000000,12.626000000000,0.998102766798,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,35,1.000000,0.010000,9.450000000000,9.426000000000,0.997460317460,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,36,1.000000,0.010000,11.650000000000,11.626000000000,0.997939914163,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,37,1.000000,0.010000,7.250000000000,7.226000000000,0.996689655172,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,38,1.000000,0.010000,8.850000000000,8.826000000000,0.997288135593,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,39,1.000000,0.010000,11.850000000000,11.826000000000,0.997974683544,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,40,1.000000,0.010000,10.450000000000,10.426000000000,0.997703349282,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,41,1.000000,0.010000,9.850000000000,9.826000000000,0.997563451777,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,42,1.000000,0.010000,16.250000000000,16.226000000000,0.998523076923,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,43,1.000000,0.010000,10.850000000000,10.826000000000,0.997788018433,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,44,1.000000,0.010000,13.050000000000,13.026000000000,0.998160919540,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,45,1.000000,0.010000,14.650000000000,14.626000000000,0.998361774744,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,46,1.000000,0.010000,11.850000000000,11.826000000000,0.997974683544,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,47,1.000000,0.010000,11.450000000000,11.426000000000,0.997903930131,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,48,1.000000,0.010000,9.450000000000,9.426000000000,0.997460317460,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,49,1.000000,0.010000,12.450000000000,12.426000000000,0.998072289157,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,50,1.000000,0.010000,10.050000000000,10.026000000000,0.997611940299,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,51,1.000000,0.010000,14.250000000000,14.226000000000,0.998315789474,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,52,1.000000,0.010000,8.250000000000,8.226000000000,0.997090909091,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,53,1.000000,0.010000,8.250000000000,8.226000000000,0.997090909091,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,54,1.000000,0.010000,15.050000000000,15.026000000000,0.998405315615,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,55,1.000000,0.010000,14.050000000000,14.026000000000,0.998291814947,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,56,1.000000,0.010000,12.650000000000,12.626000000000,0.998102766798,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,57,1.000000,0.010000,13.250000000000,13.226000000000,0.998188679245,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,58,1.000000,0.010000,9.450000000000,9.426000000000,0.997460317460,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,59,1.000000,0.010000,11.050000000000,11.026000000000,0.997828054299,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,60,1.000000,0.010000,9.450000000000,9.426000000000,0.997460317460,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,61,1.000000,0.010000,11.650000000000,11.626000000000,0.997939914163,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,62,1.000000,0.010000,9.850000000000,9.826000000000,0.997563451777,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
4,63,1.000000,0.010000,10.450000000000,10.426000000000,0.997703349282,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,0,1.000000,0.010000,11.498571428571,11.455714285714,0.996272828923,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,1,1.000000,0.010000,12.355714285714,12.312857142857,0.996531390912,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,2,1.000000,0.010000,16.070000000000,16.027142857143,0.997333096275,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,3,1.000000,0.010000,13.070000000000,13.027142857143,0.996720953110,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,4,1.000000,0.010000,13.355714285714,13.312857142857,0.996791100652,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,5,1.000000,0.010000,9.355714285714,9.312857142857,0.995419147962,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,6,1.000000,0.010000,10.641428571429,10.598571428571,0.995972613774,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,7,1.000000,0.010000,13.641428571429,13.598571428571,0.996858309771,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,8,1.000000,0.010000,12.641428571429,12.598571428571,0.996609786417,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,9,1.000000,0.010000,14.784285714286,14.741428571429,0.997101169195,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,10,1.000000,0.010000,16.641428571429,16.598571428571,0.997424671646,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,11,1.000000,0.010000,12.498571428571,12.455714285714,0.996571036690,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,12,1.000000,0.010000,9.927142857143,9.884285714286,0.995682832062,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,13,1.000000,0.010000,13.641428571429,13.598571428571,0.996858309771,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,14,1.000000,0.010000,11.784285714286,11.741428571429,0.996363195539,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,15,1.000000,0.010000,14.927142857143,14.884285714286,0.997128911858,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,16,1.000000,0.010000,11.927142857143,11.884285714286,0.996406755300,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,17,1.000000,0.010000,13.784285714286,13.741428571429,0.996890869520,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,18,1.000000,0.010000,16.498571428571,16.455714285714,0.997402372500,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,19,1.000000,0.010000,13.641428571429,13.598571428571,0.996858309771,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,20,1.000000,0.010000,15.498571428571,15.455714285714,0.997234768181,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,21,1.000000,0.010000,13.355714285714,13.312857142857,0.996791100652,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,22,1.000000,0.010000,12.641428571429,12.598571428571,0.996609786417,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,23,1.000000,0.010000,8.784285714286,8.741428571429,0.995121157912,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,24,1.000000,0.010000,12.498571428571,12.455714285714,0.996571036690,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,25,1.000000,0.010000,9.784285714286,9.741428571429,0.995619798511,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,26,1.000000,0.010000,11.784285714286,11.741428571429,0.996363195539,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,27,1.000000,0.010000,11.355714285714,11.312857142857,0.996225940370,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,28,1.000000,0.010000,15.070000000000,15.027142857143,0.997156128543,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,29,1.000000,0.010000,12.212857142857,12.170000000000,0.996490817639,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,30,1.000000,0.010000,14.927142857143,14.884285714286,0.997128911858,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,31,1.000000,0.010000,14.498571428571,14.455714285714,0.997044043748,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,32,1.000000,0.010000,13.355714285714,13.312857142857,0.996791100652,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,33,1.000000,0.010000,10.355714285714,10.312857142857,0.995861498138,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,34,1.000000,0.010000,12.212857142857,12.170000000000,0.996490817639,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,35,1.000000,0.010000,10.927142857143,10.884285714286,0.996077918682,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,36,1.000000,0.010000,12.070000000000,12.027142857143,0.996449283939,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,37,1.000000,0.010000,11.070000000000,11.027142857143,0.996128532714,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,38,1.000000,0.010000,11.212857142857,11.170000000000,0.996177857052,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,39,1.000000,0.010000,14.070000000000,14.027142857143,0.996954005483,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,40,1.000000,0.010000,12.498571428571,12.455714285714,0.996571036690,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,41,1.000000,0.010000,11.070000000000,11.027142857143,0.996128532714,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,42,1.000000,0.010000,14.355714285714,14.312857142857,0.997014628321,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,43,1.000000,0.010000,13.641428571429,13.598571428571,0.996858309771,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,44,1.000000,0.010000,11.355714285714,11.312857142857,0.996225940370,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,45,1.000000,0.010000,12.641428571429,12.598571428571,0.996609786417,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,46,1.000000,0.010000,13.070000000000,13.027142857143,0.996720953110,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,47,1.000000,0.010000,11.355714285714,11.312857142857,0.996225940370,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,48,1.000000,0.010000,12.498571428571,12.455714285714,0.996571036690,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,49,1.000000,0.010000,12.641428571429,12.598571428571,0.996609786417,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,50,1.000000,0.010000,13.355714285714,13.312857142857,0.996791100652,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,51,1.000000,0.010000,12.784285714286,12.741428571429,0.996647670131,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,52,1.000000,0.010000,12.927142857143,12.884285714286,0.996684716543,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,53,1.000000,0.010000,17.784285714286,17.741428571429,0.997590167885,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,54,1.000000,0.010000,13.212857142857,13.170000000000,0.996756406098,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,55,1.000000,0.010000,14.498571428571,14.455714285714,0.997044043748,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,56,1.000000,0.010000,13.355714285714,13.312857142857,0.996791100652,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,57,1.000000,0.010000,8.784285714286,8.741428571429,0.995121157912,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,58,1.000000,0.010000,13.784285714286,13.741428571429,0.996890869520,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,59,1.000000,0.010000,11.927142857143,11.884285714286,0.996406755300,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,60,1.000000,0.010000,9.498571428571,9.455714285714,0.995488043315,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,61,1.000000,0.010000,13.641428571429,13.598571428571,0.996858309771,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,62,1.000000,0.010000,12.498571428571,12.455714285714,0.996571036690,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
6,63,1.000000,0.010000,11.927142857143,11.884285714286,0.996406755300,PASS_NOISE_TOY_COMPACT_LE_DENSE_ZERO_PADDED
